,date,open,high,low,close,volume,average,barCount
382,2017-08-14,247.25,248.45,247.24,248.17,2151400,248.1305,9210
383,2017-08-15,248.67,248.67,247.83,248.15,1582000,248.251,7530
384,2017-08-16,248.77,249.24,248.13,248.6,2504800,248.676,12407
385,2017-08-17,247.91,248.27,244.75,244.8,4556200,246.2955,24076
386,2017-08-18,244.54,245.8,243.83,244.25,3843800,244.5705,16890
387,2017-08-21,244.25,244.82,243.45,244.59,2666800,244.3145,13728
388,2017-08-22,245.21,247.28,245.19,247.0,1943000,246.4755,11458
389,2017-08-23,245.97,246.7,245.81,246.15,2079000,246.302,10226
390,2017-08-24,246.66,246.83,245.39,245.69,1863100,245.9765,9086
391,2017-08-25,246.56,247.27,246.05,246.18,2653700,246.513,13477
392,2017-08-28,246.81,246.85,245.75,246.23,1710000,246.192,8506
393,2017-08-29,244.73,246.81,244.57,246.54,2874300,245.9995,11439
394,2017-08-30,246.5,247.99,246.29,247.73,1736000,247.4085,8556
395,2017-08-31,248.39,249.46,248.3,249.14,3238200,248.94,14811
396,2017-09-01,249.63,250.03,249.38,249.57,3198700,249.7675,16410
397,2017-09-05,248.91,249.19,246.62,247.78,3469500,247.9535,19694
398,2017-09-06,248.55,248.98,247.91,248.61,2231300,248.549,12296
399,2017-09-07,248.96,248.96,248.09,248.61,2944400,248.4905,16695
400,2017-09-08,248.19,248.79,247.99,248.19,2731900,248.3545,14663
401,2017-09-11,249.75,251.01,249.73,250.9,2677400,250.6165,11814
402,2017-09-12,251.35,251.81,251.15,251.8,1693800,251.501,9470
403,2017-09-13,251.42,251.94,251.32,251.91,1918600,251.681,9205
404,2017-09-14,251.51,252.03,251.33,251.82,2491900,251.7805,8460
405,2017-09-15,251.67,252.24,251.54,252.14,2059100,251.9465,7924
406,2017-09-18,252.58,253.09,252.24,252.71,1422800,252.7415,5828
407,2017-09-19,252.96,253.05,252.58,252.95,1982900,252.8935,8324
408,2017-09-20,253.05,253.16,251.9,253.1,3405500,252.76,16911
409,2017-09-21,252.87,252.95,252.16,252.36,2316200,252.58,10789
410,2017-09-22,252.01,252.6,251.99,252.37,1312600,252.2665,6349
411,2017-09-25,252.11,252.52,251.04,251.89,3783700,251.7435,15194
412,2017-09-26,251.1,251.37,250.49,250.75,2617000,250.906,12107
413,2017-09-27,251.6,252.17,250.55,251.73,2781800,251.394,11364
414,2017-09-28,251.41,252.13,251.32,252.0,1727000,251.823,8546
415,2017-09-29,252.02,253.02,251.82,252.93,3248900,252.5725,13744
416,2017-10-02,253.19,253.99,253.11,253.97,3114400,253.603,12119
417,2017-10-03,254.13,254.59,253.93,254.57,1742500,254.264,7304
418,2017-10-04,254.4,255.15,254.28,254.9,2317600,254.758,10408
419,2017-10-05,255.27,256.42,255.12,256.38,3593800,255.987,15054
420,2017-10-06,255.88,256.19,255.6,256.11,4632800,255.8725,25384
421,2017-10-09,256.34,256.42,255.37,255.68,1187800,255.8495,4692
422,2017-10-10,256.35,256.77,255.72,256.34,2179000,256.132,8372
423,2017-10-11,256.21,256.74,256.05,256.71,2822500,256.442,11922
424,2017-10-12,256.35,256.78,256.09,256.34,2214900,256.4305,9929
425,2017-10-13,256.9,257.01,256.49,256.63,1999000,256.789,8238
426,2017-10-16,256.92,257.24,256.54,257.05,2107300,256.869,9292
427,2017-10-17,256.96,257.25,256.72,257.21,1893700,256.987,7553
428,2017-10-18,257.64,257.69,257.24,257.43,1518200,257.4945,6521
429,2017-10-19,256.57,257.55,256.07,257.53,1367700,256.9905,6678
430,2017-10-20,258.48,258.88,258.16,258.85,1560800,258.4865,6483
431,2017-10-23,259.21,259.22,257.75,257.86,2423600,258.3125,9890
432,2017-10-24,258.31,258.56,257.89,258.25,2317000,258.283,9614
433,2017-10-25,257.9,258.04,255.71,257.04,3344900,256.7885,15363
434,2017-10-26,257.75,258.03,257.29,257.35,3320700,257.6275,16554
435,2017-10-27,258.24,259.64,257.9,259.41,1802700,259.0875,7745
436,2017-10-30,258.83,259.35,258.17,258.52,3820100,258.6675,12476
437,2017-10-31,258.94,259.19,258.56,258.81,2384100,258.913,10356
438,2017-11-01,259.8,260.19,258.82,259.23,2150400,259.489,10433
439,2017-11-02,259.17,259.49,257.94,259.37,2933600,258.953,15254
440,2017-11-03,259.54,260.25,259.06,260.18,2086900,259.7775,10938
441,2017-11-06,260.03,260.77,259.99,260.62,2032400,260.491,8988
442,2017-11-07,260.77,261.12,259.87,260.49,3687800,260.416,15726
443,2017-11-08,260.25,261.0,259.94,260.94,3205700,260.5565,11488
444,2017-11-09,259.49,260.16,258.11,259.99,2513100,259.415,15706
445,2017-11-10,259.48,259.97,259.13,259.81,2068900,259.6075,11510
446,2017-11-13,259.06,260.37,259.02,260.1,1957800,259.975,10976
447,2017-11-14,259.14,259.62,258.28,259.58,3080900,259.2125,16635
448,2017-11-15,258.39,258.98,257.38,258.18,2112800,258.2635,10173
449,2017-11-16,259.3,260.82,259.26,260.34,2882600,260.3365,10985
450,2017-11-17,259.88,260.19,259.54,259.63,1889700,259.9345,7995
451,2017-11-20,259.91,260.28,259.61,260.04,1612900,260.037,6889
452,2017-11-21,260.95,261.97,260.87,261.73,1690200,261.6255,7083
453,2017-11-22,261.76,261.91,261.34,261.54,2618300,261.6255,14885
454,2017-11-24,262.06,262.27,261.95,262.09,844900,262.1095,3826
455,2017-11-27,262.18,262.54,261.79,262.01,2375100,262.1535,8484
456,2017-11-28,262.59,264.7,262.45,264.65,1922400,263.59,9516
457,2017-11-29,264.84,265.45,264.0,264.48,2556300,264.6025,10402
458,2017-11-30,265.57,267.87,265.5,266.89,3999400,266.775,17495
459,2017-12-01,266.61,267.14,262.57,266.26,4854300,265.469,26323
460,2017-12-04,268.13,268.65,265.95,265.98,4844100,267.6465,24291
461,2017-12-05,266.23,266.97,264.84,264.99,2534800,265.926,12077
462,2017-12-06,264.61,265.55,264.53,265.05,1975800,265.1165,9604
463,2017-12-07,264.9,266.24,264.77,265.85,4236400,265.7365,22859
464,2017-12-08,266.82,267.37,266.56,267.3,1946000,267.009,10718
465,2017-12-11,267.38,268.23,267.33,268.22,3083400,267.8125,9878
466,2017-12-12,268.42,269.17,268.19,268.63,2669700,268.8005,13801
467,2017-12-13,268.9,269.41,268.51,268.57,2594600,269.0485,14248
468,2017-12-14,268.93,269.07,267.44,267.53,4229800,268.242,16476
469,2017-12-15,268.7,270.25,268.61,269.79,2999700,269.5775,14805
470,2017-12-18,271.3,271.84,271.23,271.47,3615600,271.53,15752
471,2017-12-19,270.48,270.48,269.06,269.13,4362900,269.6105,19421
472,2017-12-20,270.21,270.3,268.66,268.99,2105900,269.3445,9820
473,2017-12-21,269.68,270.34,269.27,269.53,3473900,269.8025,15769
474,2017-12-22,269.57,269.6,268.86,269.46,2857400,269.299,14410
475,2017-12-26,269.04,269.34,268.85,269.12,2169800,269.08,10341
476,2017-12-27,269.3,269.68,268.97,269.29,2628500,269.293,13471
477,2017-12-28,269.81,269.88,269.41,269.79,1981900,269.604,10397
478,2017-12-29,270.5,270.5,268.59,268.85,2671500,269.55,14861
479,2018-01-02,269.84,270.85,269.37,270.85,6797800,270.316,31524
480,2018-01-03,271.05,272.63,270.95,272.42,3018800,272.0685,13165
481,2018-01-04,273.23,274.17,273.11,273.6,2481700,273.7515,11431
482,2018-01-05,274.55,275.56,273.98,275.33,3031700,274.783,15579
483,2018-01-08,275.37,276.11,274.99,275.94,2560900,275.672,11615
484,2018-01-09,276.44,277.26,276.11,276.57,2438900,276.7665,12525
485,2018-01-10,275.72,276.44,274.94,276.13,3470500,275.9355,16115
486,2018-01-11,276.78,278.13,276.59,278.09,2488400,277.4195,12907
487,2018-01-12,278.48,280.15,278.34,279.91,3468800,279.606,15972
488,2018-01-16,281.4,282.15,278.2,278.9,5073600,279.98,25203
489,2018-01-17,280.05,282.11,279.24,281.68,3200100,280.9335,16897
490,2018-01-18,281.57,282.01,280.63,281.26,3034600,281.424,14658
491,2018-01-19,281.86,282.49,281.21,282.49,3347300,281.863,18475
492,2018-01-22,282.21,284.76,282.19,284.73,3793100,283.5485,22186
493,2018-01-23,284.82,285.7,284.48,285.39,2727500,285.2455,15919
494,2018-01-24,286.13,286.8,283.93,285.24,4273300,285.438,25460
495,2018-01-25,286.22,286.35,284.5,285.35,3107000,285.5145,17443
496,2018-01-26,286.35,288.69,286.06,288.66,2586400,287.4165,13342
497,2018-01-29,288.11,288.55,286.62,286.75,4110600,287.6245,24233
498,2018-01-30,284.65,285.39,283.3,283.65,5398400,284.1845,31397
499,2018-01-31,284.8,285.4,282.76,284.15,5042700,284.1115,28445
500,2018-02-01,283.16,285.16,282.77,283.79,3939700,283.974,21580
501,2018-02-02,282.13,282.29,277.44,277.53,5678400,279.7785,31992
502,2018-02-05,275.45,277.86,265.17,266.05,11698500,272.1285,60272
503,2018-02-06,261.88,271.64,260.57,271.26,14149600,266.638,64286
504,2018-02-07,270.46,274.36,269.59,269.59,7571100,271.913,38115
505,2018-02-08,270.0,270.12,259.46,259.62,7951900,265.1535,44421
506,2018-02-09,262.67,265.54,254.76,263.67,13900700,260.007,69467
507,2018-02-12,265.67,268.93,263.82,267.18,5447600,266.8775,28246
508,2018-02-13,265.86,268.56,265.24,267.96,3284300,266.976,16340
509,2018-02-14,266.44,271.98,266.22,271.65,5789400,269.74,22458
510,2018-02-15,273.52,275.02,270.78,275.02,4855900,273.1685,22450
511,2018-02-16,274.33,277.36,274.23,275.09,3896000,275.6875,19773
512,2018-02-20,274.05,275.69,272.52,273.41,4246500,274.1625,26508
513,2018-02-21,273.9,276.73,271.98,272.0,5024700,274.5965,30214
514,2018-02-22,273.13,275.07,271.63,272.37,3915100,273.432,23152
515,2018-02-23,273.82,276.74,273.29,276.72,3889600,274.688,20775
516,2018-02-26,277.96,280.07,277.33,279.96,3200300,278.9115,15756
517,2018-02-27,280.21,281.03,276.41,276.48,5425800,278.762,32993
518,2018-02-28,277.72,278.23,273.33,273.34,4002300,276.34,19072
519,2018-03-01,272.68,275.17,267.95,269.7,7226300,271.125,26856
520,2018-03-02,267.69,271.71,266.77,271.2,4634200,269.2405,20692
521,2018-03-05,269.71,274.91,269.59,274.2,3380300,273.1625,15442
522,2018-03-06,275.29,275.42,273.19,274.95,2896700,274.5385,13104
523,2018-03-07,272.43,275.19,272.23,274.85,3360300,273.7995,12643
524,2018-03-08,275.56,276.26,274.45,276.13,3052400,275.4385,13857
525,2018-03-09,277.77,280.92,277.39,280.82,3737700,279.676,16366
526,2018-03-12,281.32,282.0,280.16,280.59,2746900,280.9535,12359
527,2018-03-13,281.93,282.5,278.11,278.77,3967500,280.0785,19199
528,2018-03-14,279.9,280.11,276.74,277.34,3512000,277.869,16135
529,2018-03-15,278.0,278.66,276.47,277.05,3083000,277.438,14605
530,2018-03-16,277.66,278.53,277.3,277.3,3827300,277.866,15220
531,2018-03-19,276.49,276.51,271.72,273.58,3291500,273.9095,15088
532,2018-03-20,274.01,274.76,273.3,274.06,3430000,274.086,13538
533,2018-03-21,273.98,276.4,273.3,273.56,3518600,274.562,15896
534,2018-03-22,269.67,270.73,265.21,265.47,3741400,268.06,16607
535,2018-03-23,265.99,266.83,259.61,259.83,4950500,263.361,19529
536,2018-03-26,264.07,267.24,261.19,267.0,5832600,264.1705,28895
537,2018-03-27,267.98,268.59,260.61,262.32,4529500,264.963,19757
538,2018-03-28,262.52,264.44,260.36,261.62,4297300,262.253,18114
539,2018-03-29,262.86,267.05,262.07,265.37,4428100,264.644,19117
540,2018-04-02,264.37,264.93,256.43,259.21,5026700,259.507,18578
541,2018-04-03,260.63,263.04,258.6,262.58,5057100,260.7515,19989
542,2018-04-04,258.52,266.17,258.35,265.63,3197700,262.2535,13125
543,2018-04-05,267.35,268.42,266.14,267.48,2697100,267.371,10646
544,2018-04-06,265.26,266.94,259.76,261.57,4433700,263.069,22662
545,2018-04-09,263.23,266.64,262.31,262.7,2370800,264.5695,10504
546,2018-04-10,266.11,267.86,264.79,266.97,3579400,266.62,15044
547,2018-04-11,265.27,267.43,265.18,265.52,2507100,266.07,13418
548,2018-04-12,267.09,268.82,266.87,267.79,2568600,267.9745,13316
549,2018-04-13,269.3,269.37,265.8,266.97,2618800,267.428,11083
550,2018-04-16,268.8,270.03,267.9,269.19,2275900,269.0105,8596
551,2018-04-17,271.18,272.73,270.58,272.07,2159800,271.759,9662
552,2018-04-18,272.54,273.14,271.76,272.19,2364500,272.681,12227
553,2018-04-19,271.48,271.71,269.55,270.72,2395600,270.5065,11129
554,2018-04-20,270.65,270.89,267.45,268.44,2465500,268.8455,11613
555,2018-04-23,269.1,269.72,267.19,268.44,1998300,268.5875,8530
556,2018-04-24,269.55,269.8,263.05,264.89,4289300,265.954,21746
557,2018-04-25,264.7,265.92,262.67,265.42,2924600,264.319,15860
558,2018-04-26,266.6,269.06,266.1,268.15,2150800,267.7235,9525
559,2018-04-27,268.79,269.18,267.3,268.39,2491100,268.4875,10007
560,2018-04-30,269.07,269.7,266.2,266.31,2941500,268.0425,12925
561,2018-05-01,265.78,266.92,263.9,266.83,2480300,265.2525,11030
562,2018-05-02,266.58,267.48,264.53,264.97,2533900,265.984,10061
563,2018-05-03,264.01,265.15,260.81,264.4,3001000,263.1215,15752
564,2018-05-04,263.31,268.6,262.94,267.82,1756800,266.882,9205
565,2018-05-07,268.75,269.84,267.95,268.79,1805800,268.9925,7872
566,2018-05-08,268.33,269.13,266.97,268.68,2894100,268.1495,15068
567,2018-05-09,269.51,271.72,268.95,271.44,2181500,270.6875,11348
568,2018-05-10,272.24,274.27,272.07,273.9,2499400,273.4165,12462
569,2018-05-11,274.04,275.04,273.48,274.47,1633900,274.311,6881
570,2018-05-14,275.22,275.94,274.28,274.82,1623800,275.124,6238
571,2018-05-15,273.45,273.5,271.91,272.81,3028600,272.682,11243
572,2018-05-16,272.98,274.62,272.98,274.1,1819700,273.996,8578
573,2018-05-17,273.82,275.12,272.98,273.88,1896600,274.0655,9043
574,2018-05-18,273.49,273.92,272.81,273.21,1913900,273.463,8009
575,2018-05-21,274.86,275.87,274.46,275.21,1541000,275.212,7433
576,2018-05-22,275.86,276.17,274.13,274.47,1693800,275.423,7094
577,2018-05-23,273.05,275.3,272.91,275.25,1794400,273.9415,9651
578,2018-05-24,274.83,275.12,272.67,274.75,2760000,274.345,12044
579,2018-05-25,274.05,274.76,273.46,273.98,2179000,274.085,8673
580,2018-05-29,272.16,273.04,269.62,270.93,3236800,271.0805,15334
581,2018-05-30,272.45,274.99,272.3,274.55,2626200,273.885,12678
582,2018-05-31,274.09,274.35,272.14,272.73,3187100,273.193,17835
583,2018-06-01,274.32,275.85,274.27,275.53,2474300,275.183,13071
584,2018-06-04,276.4,277.1,276.19,276.81,2321300,276.7095,11155
585,2018-06-05,276.93,277.45,276.1,277.06,1554600,276.9115,6583
586,2018-06-06,277.73,279.47,277.01,279.44,3120200,278.448,15363
587,2018-06-07,279.9,280.24,278.27,279.26,2541300,279.291,12597
588,2018-06-08,278.78,280.18,278.6,280.04,3560100,279.579,16455
589,2018-06-11,280.34,281.33,280.25,280.51,1956400,280.8925,8810
590,2018-06-12,281.03,281.29,280.15,280.89,2549700,280.851,8225
591,2018-06-13,281.13,281.44,279.76,279.92,2317600,280.743,10925
592,2018-06-14,280.91,281.28,280.03,280.71,2530200,280.6335,10722
593,2018-06-15,279.84,280.7,278.55,280.31,3952300,279.643,18084
594,2018-06-18,278.68,279.91,278.13,279.7,2365100,279.345,9316
595,2018-06-19,277.19,278.93,276.69,278.67,2686500,277.9925,13847
596,2018-06-20,279.48,279.91,278.78,279.25,2157000,279.373,12294
597,2018-06-21,279.15,279.15,276.84,277.32,2174700,277.8065,11748
598,2018-06-22,278.89,278.96,277.66,277.89,1805400,278.483,8312
599,2018-06-25,276.6,276.76,272.23,274.1,4365000,274.0295,22307
600,2018-06-26,273.5,274.4,272.64,273.47,2260400,273.6985,11480
601,2018-06-27,274.08,275.72,271.03,271.12,4848300,273.6595,24606
602,2018-06-28,271.08,273.61,270.32,272.82,4844600,271.8885,24044
603,2018-06-29,273.99,275.54,273.05,273.05,5550600,274.4475,25129
604,2018-07-02,271.36,273.94,271.1,273.82,3518800,272.6365,19487
605,2018-07-03,274.75,274.86,272.29,272.73,1155400,274.096,6150
606,2018-07-05,274.05,275.07,272.83,275.07,2135700,274.192,11066
607,2018-07-06,275.03,277.74,274.62,277.21,2029300,276.8405,11137
608,2018-07-09,278.45,279.86,278.42,279.81,3546900,279.365,20000
609,2018-07-10,280.2,280.95,280.01,280.83,1859800,280.529,8953
610,2018-07-11,279.08,279.97,278.44,278.74,3043100,279.138,18858
611,2018-07-12,280.21,281.36,279.54,281.14,2767800,280.7625,15266
612,2018-07-13,281.12,281.89,280.6,281.43,2340900,281.533,9016
613,2018-07-16,281.6,281.74,280.8,281.33,1881300,281.216,8397
614,2018-07-17,280.4,282.87,280.36,282.47,1927500,282.017,9952
615,2018-07-18,282.55,283.15,282.01,283.09,3096400,282.7945,12497
616,2018-07-19,282.27,282.69,281.42,281.92,2332100,282.1555,12168
617,2018-07-20,281.71,282.43,281.45,281.62,4425900,281.895,22414
618,2018-07-23,281.4,282.4,280.98,282.14,1525100,281.979,7474
619,2018-07-24,283.72,284.53,282.6,283.55,1878100,283.625,10252
620,2018-07-25,283.35,286.38,283.27,286.18,2731800,284.5265,12612
621,2018-07-26,285.18,286.11,285.08,285.19,2664300,285.488,11700
622,2018-07-27,285.74,285.8,282.36,283.36,2289600,283.848,11457
623,2018-07-30,283.47,283.65,281.31,281.77,2926300,282.2505,13154
624,2018-07-31,282.83,283.99,282.35,283.28,2362800,283.2345,12203
625,2018-08-01,283.46,284.1,282.11,282.88,2279500,283.1285,12808
626,2018-08-02,281.35,284.56,281.12,284.23,1928200,283.1755,9524
627,2018-08-03,284.53,285.65,284.32,285.55,1639900,285.1335,8577
628,2018-08-06,285.55,286.99,285.2,286.65,2349500,286.398,9249
629,2018-08-07,287.43,288.02,287.25,287.47,3303600,287.7345,19418
630,2018-08-08,287.41,287.94,286.97,287.37,2859400,287.526,15391
631,2018-08-09,287.51,287.99,286.94,287.11,1938900,287.508,9523
632,2018-08-10,285.43,286.04,284.36,285.07,2612200,285.2715,15987
633,2018-08-13,285.47,286.17,283.77,284.11,2880600,284.7025,13043
634,2018-08-14,284.93,286.17,284.5,285.93,2631000,285.5745,14366
635,2018-08-15,284.37,284.47,282.15,283.65,3140800,283.2035,14947
636,2018-08-16,285.36,287.07,285.36,286.1,2664600,286.2415,11273
637,2018-08-17,285.87,287.6,285.4,287.04,2456700,286.6515,11187
638,2018-08-20,287.6,288.01,287.07,287.74,1594000,287.6665,6221
639,2018-08-21,288.31,289.37,288.13,288.23,2005500,288.825,11518
640,2018-08-22,287.91,288.79,287.6,288.22,1722700,288.36,8236
641,2018-08-23,287.97,288.97,287.47,287.73,2054400,288.0025,9988
642,2018-08-24,288.48,289.72,288.41,289.52,1843500,289.3165,9773
643,2018-08-27,290.9,291.97,290.73,291.81,3230100,291.6305,16744
644,2018-08-28,292.39,292.49,291.47,291.89,2316500,291.9005,10919
645,2018-08-29,292.25,293.83,291.96,293.54,2029800,293.2295,9586
646,2018-08-30,293.0,293.46,291.7,292.29,3943500,292.8845,19200
647,2018-08-31,291.93,292.9,291.37,292.44,2285200,292.077,12315
648,2018-09-04,291.94,292.29,290.76,291.95,2848700,291.601,13001
649,2018-09-05,291.5,291.7,289.95,291.16,4898300,290.997,30367
650,2018-09-06,291.19,291.57,289.05,290.31,3411900,290.1985,16892
651,2018-09-07,289.06,290.77,288.77,289.6,4426200,289.8775,20760
652,2018-09-10,290.82,291.11,289.94,290.25,2253500,290.3695,11800
653,2018-09-11,289.4,291.62,289.03,291.22,2420200,290.771,12359
654,2018-09-12,291.13,291.86,290.3,291.24,2254500,291.1445,10178
655,2018-09-13,292.4,293.12,292.09,292.92,1564800,292.678,7923
656,2018-09-14,293.16,293.36,292.1,292.91,2022500,292.8955,10664
657,2018-09-17,292.91,292.94,291.12,291.44,1787700,292.004,9582
658,2018-09-18,291.66,293.69,291.66,293.07,2073100,293.067,10910
659,2018-09-19,293.08,293.8,292.95,293.28,1953500,293.371,9287
660,2018-09-20,294.74,296.07,294.63,295.76,3046700,295.4605,16740
661,2018-09-21,296.57,296.69,295.26,295.36,3053700,296.071,15396
662,2018-09-24,294.79,294.94,293.8,294.47,2799700,294.4265,10646
663,2018-09-25,294.97,295.07,293.92,294.16,2547100,294.3855,12813
664,2018-09-26,293.04,294.41,291.58,292.02,2846900,293.1125,11763
665,2018-09-27,292.57,294.07,292.26,292.82,2157800,293.2605,13504
666,2018-09-28,292.15,293.44,292.1,292.73,3780500,292.7635,17018
667,2018-10-01,294.3,295.1,293.16,293.87,3009900,294.298,15902
668,2018-10-02,293.73,294.54,293.32,293.75,2321500,293.9355,10226
669,2018-10-03,294.92,295.4,293.51,293.95,2765600,294.544,11892
670,2018-10-04,293.39,293.42,289.82,291.74,3274500,291.477,19620
671,2018-10-05,291.87,292.44,288.36,289.93,3695100,290.255,18217
672,2018-10-08,289.17,290.36,287.6,289.94,4979900,289.1665,25355
673,2018-10-09,289.55,291.01,288.93,289.59,4030600,289.9155,23415
674,2018-10-10,288.94,288.99,279.94,280.25,6865600,284.6785,36724
675,2018-10-11,279.23,280.97,272.4,274.33,9429600,277.3635,40951
676,2018-10-12,278.83,279.14,274.39,278.03,6495500,277.2,30049
677,2018-10-15,277.59,279.1,276.37,276.53,2959300,277.726,15539
678,2018-10-16,278.65,282.96,278.13,282.62,3818000,280.751,20991
679,2018-10-17,282.55,283.23,279.63,282.56,4777700,282.1265,24756
680,2018-10-18,281.47,282.13,277.02,278.51,3647800,279.123,19929
681,2018-10-19,279.26,281.37,277.59,278.27,2566200,279.319,13170
682,2018-10-22,279.06,279.41,276.44,277.22,3217900,277.69,20277
683,2018-10-23,272.96,276.89,270.61,275.57,4760800,273.4435,24099
684,2018-10-24,275.39,275.79,266.64,267.14,4252200,271.5145,18652
685,2018-10-25,269.37,273.83,268.2,272.02,3731600,271.2305,16411
686,2018-10-26,267.87,270.74,264.24,267.1,6348300,267.1545,24836
687,2018-10-29,270.84,272.25,261.85,265.61,4343300,267.5815,17922
688,2018-10-30,265.64,270.12,265.08,269.86,7050900,267.6865,31817
689,2018-10-31,272.71,275.24,272.18,272.76,6025300,273.611,25238
690,2018-11-01,273.66,275.76,272.4,275.42,2831300,274.5645,12533
691,2018-11-02,276.75,277.25,271.61,273.89,2808500,274.1115,12203
692,2018-11-05,274.58,276.04,273.39,275.57,5022100,274.927,18413
693,2018-11-06,275.4,277.34,275.31,277.16,2111200,276.409,8851
694,2018-11-07,279.63,283.23,279.18,283.13,5514200,281.3405,21604
695,2018-11-08,282.3,283.33,281.35,282.52,3317400,282.4265,14898
696,2018-11-09,281.15,281.34,278.25,279.96,4696600,280.0925,17188
697,2018-11-12,279.25,279.51,274.01,274.51,3111600,275.999,11608
698,2018-11-13,275.11,277.37,273.26,274.11,3372500,274.901,14897
699,2018-11-14,276.2,276.65,270.43,272.21,3590700,273.2355,17223
700,2018-11-15,270.81,275.57,268.95,274.96,5237900,272.7215,25902
701,2018-11-16,273.83,276.73,273.29,275.74,2790500,275.207,12157
702,2018-11-19,275.11,275.37,270.08,271.13,2984500,271.7705,10840
703,2018-11-20,267.31,268.96,265.09,266.1,5578400,266.7835,19147
704,2018-11-21,267.8,269.09,266.96,266.96,2768000,268.182,12861
705,2018-11-23,265.1,266.76,265.02,265.31,1306200,265.84,5390
706,2018-11-26,267.76,269.53,267.31,269.47,2714800,268.6305,12191
707,2018-11-27,268.45,270.35,267.62,270.32,3632000,269.4045,13928
708,2018-11-28,271.61,276.63,270.52,276.63,4623700,273.6315,15727
709,2018-11-29,275.78,277.63,274.49,276.07,2794800,276.11,11429
710,2018-11-30,275.86,278.38,275.5,278.0,5672300,277.117,22838
711,2018-12-03,282.43,282.58,279.59,281.37,4831900,280.92,18426
712,2018-12-04,280.49,280.93,271.94,272.53,4434200,275.4285,16479
713,2018-12-06,267.92,271.97,264.36,271.82,7341200,267.986,25475
714,2018-12-07,271.45,273.27,264.59,265.6,4858400,267.666,19235
715,2018-12-10,265.34,267.12,260.5,266.0,5936900,264.373,18766
716,2018-12-11,269.61,269.82,264.41,266.05,4083100,266.9705,12396
717,2018-12-12,269.48,270.94,267.35,267.49,3418700,269.3925,12376
718,2018-12-13,268.44,269.46,266.07,267.24,4509800,267.3475,16367
719,2018-12-14,264.9,265.97,261.75,262.4,5247000,263.7515,18469
720,2018-12-17,259.98,261.11,253.94,255.65,5945700,257.772,19469
721,2018-12-18,257.67,258.35,253.71,255.62,8184200,256.757,25211
722,2018-12-19,255.59,259.83,249.73,251.74,9649400,254.9125,36147
723,2018-12-20,250.22,251.94,244.98,247.43,10297000,248.5225,40018
724,2018-12-21,248.55,251.41,241.72,242.35,11594100,245.9925,46355
725,2018-12-24,240.8,242.0,236.04,236.09,5653000,238.8925,20165
726,2018-12-26,237.67,247.76,235.46,247.67,11309800,240.9155,49969
727,2018-12-27,244.33,250.06,240.67,250.06,10950100,243.9875,32815
728,2018-12-28,251.03,252.88,247.94,249.33,9142000,250.192,28890
729,2018-12-31,251.04,251.63,248.99,251.61,8061000,250.462,26857
730,2019-01-02,247.54,252.7,247.42,251.72,4033200,250.775,19592
731,2019-01-03,249.77,250.03,245.08,245.43,4648800,247.138,20894
732,2019-01-04,249.06,254.59,248.64,254.06,4876900,252.2635,19725
733,2019-01-07,254.22,257.46,253.21,255.77,4612400,255.8415,20550
734,2019-01-08,258.38,258.82,255.52,258.29,4506400,257.406,22874
735,2019-01-09,259.09,260.48,257.72,259.49,3092700,259.435,13556
736,2019-01-10,257.82,260.7,257.08,260.51,3465900,259.301,13618
737,2019-01-11,259.24,260.52,258.57,260.37,3582800,259.7345,14703
738,2019-01-14,258.4,259.81,257.95,259.11,2812900,259.2265,10929
739,2019-01-15,259.37,262.2,259.37,261.91,3267600,261.2485,12065
740,2019-01-16,262.36,263.52,262.16,262.6,3615900,262.893,16614
741,2019-01-17,261.62,265.46,261.52,264.53,3342500,263.6295,15296
742,2019-01-18,266.54,268.57,265.7,268.07,5906400,267.3015,26872
743,2019-01-22,266.37,266.59,262.64,264.5,5221900,264.405,22752
744,2019-01-23,265.62,266.34,262.26,264.88,5117800,264.2435,25229
745,2019-01-24,264.79,265.77,263.67,265.14,3259800,264.7545,13169
746,2019-01-25,267.19,268.27,266.71,267.5,2888100,267.561,13412
747,2019-01-28,265.0,265.41,263.35,265.35,3615800,264.592,16632
748,2019-01-29,265.47,266.1,264.07,264.98,3517500,264.99,14663
749,2019-01-30,266.67,270.12,265.85,269.23,4209300,268.205,20482
750,2019-01-31,269.12,272.03,268.91,271.55,5305400,271.006,23118
751,2019-02-01,271.8,272.84,270.83,271.7,3393700,271.74,13379
752,2019-02-04,271.77,273.67,270.98,273.65,2523100,272.4535,11558
753,2019-02-05,274.12,275.08,273.54,274.82,3402500,274.5175,12858
754,2019-02-06,274.44,274.98,273.57,274.41,3133300,274.409,11010
755,2019-02-07,272.58,273.18,269.93,271.83,5850900,271.335,33837
756,2019-02-08,270.35,272.15,269.47,272.13,2425200,270.633,12318
757,2019-02-11,272.89,273.15,271.7,272.28,2477200,272.3135,12418
758,2019-02-12,274.06,276.2,274.0,275.82,3749700,275.4445,16517
759,2019-02-13,276.72,277.62,276.25,276.66,2523500,277.002,12146
760,2019-02-14,275.44,277.31,274.54,276.03,5638900,276.0755,30550
761,2019-02-15,278.01,279.16,277.82,279.16,3956300,278.4355,24167
762,2019-02-19,278.21,280.3,278.18,279.55,3100000,279.5305,15949
763,2019-02-20,279.55,280.63,278.99,280.09,3924100,279.861,21542
