Date,DJ_a,DJ_b,URTH_a,URTH_b,QQQ_a,QQQ_b,High,Low,Close,Vol,IVV_a,IVV_b,next_high,next_low,isHigh,isLow
2020-07-24,0.13834056367432568,240.26508844652886,0.060653062684108916,83.847345833973,0.34489356963422757,212.16108489487638,327.8900146484375,320.8999938964844,322.1300048828125,0.026608184843159872,0.14341838792340694,285.11308450959683,325.35130493164064,318.90870483398436,1,0
2020-07-27,0.12470398374754785,240.46017089177292,0.052811350935747965,83.93637094751448,0.32221011959472323,212.61910297276415,330.92999267578125,320.8999938964844,324.5,0.02477331904622545,0.13454528396436335,285.30395567796785,327.745,321.255,1,1
2020-07-28,0.10966832886920096,240.65463682970073,0.04304094456802348,84.02864231109741,0.3034317040359439,213.03186771406365,331.3999938964844,320.8999938964844,322.5,0.02329717377017804,0.1285859330206739,285.4761418038646,325.725,319.275,1,0
2020-07-29,0.09952808859649064,240.80759386898225,0.034453918484214634,84.1073843910933,0.2900923284128288,213.3876850717722,333.70001220703125,320.8999938964844,326.3800048828125,0.02450687120868467,0.12882658950935216,285.60348488071674,329.6438049316406,323.1162048339844,1,1
2020-07-30,0.09309416144488236,240.92960991554264,0.023943151890091493,84.19244466201266,0.27751235979870503,213.717306763819,335.80999755859375,322.6300048828125,325.260009765625,0.024499951155446703,0.13024794207511625,285.718932682861,328.5126098632812,322.0074096679688,1,0
2020-07-31,0.08592518178743376,241.0541969657775,0.02985537174335035,84.21597125276392,0.26851662883472704,214.02440251743468,336.17999267578125,329.05999755859375,327.82000732421875,0.02540505420180313,0.13096847560071626,285.84122741339377,331.09820739746095,324.54180725097655,1,0
2020-08-03,0.08067498696272332,241.16724237834225,0.042471379039217494,84.20646364061012,0.26397511412072916,214.32424077983237,337.1499938964844,329.19000244140625,330.1099853515625,0.025059278588533775,0.1339687777896412,285.9640741238355,333.4110852050781,326.8088854980469,1,0
2020-08-04,0.07830466999174115,241.26170344962114,0.0509193375085238,84.21434958563084,0.25978096749489205,214.61540450465185,338.8800048828125,332.4800109863281,331.29998779296875,0.025158800603899474,0.13478193575925157,286.0997157464428,334.61298767089846,327.98698791503904,1,0
2020-08-05,0.07713763638433636,241.34530809901307,0.05591295601888664,84.23608616007732,0.25539667142290634,214.89258606421626,339.6400146484375,332.4800109863281,333.45001220703125,0.025280627848657405,0.13770188267397068,286.22853359280873,336.7845123291016,330.1155120849609,1,0
2020-08-06,0.0760405653119361,241.42903545808358,0.05797419973018435,84.27067586058982,0.24400509889361263,215.19540969965132,339.6400146484375,333.3800048828125,335.7099914550781,0.020451932873640628,0.1402391475488926,286.3561365836702,339.0670913696289,332.35289154052737,1,0
2020-08-07,0.07625409476073232,241.50482085767607,0.055855130255737136,84.32392898968392,0.23764537050148818,215.46312385497987,339.6400146484375,333.3800048828125,335.95001220703125,0.017675617846271714,0.14414731921941565,286.4812282625921,339.30951232910155,332.59051208496095,1,0
2020-08-10,0.07786925231184402,241.57549087971256,0.05313041455529713,84.38100174777418,0.2424861139278225,215.68329886960447,339.7200012207031,333.3800048828125,336.9599914550781,0.017351080096178254,0.1486029389269909,286.605889931913,340.32959136962893,333.5903915405273,0,1
2020-08-11,0.08133797919989409,241.63983597442473,0.04630562609326508,84.45720062744547,0.2477384711320482,215.90371914097807,340.4599914550781,336.79998779296875,334.1400146484375,0.018844662846855147,0.15151418297539504,286.7347551900031,337.4814147949219,330.7986145019531,1,0
2020-08-12,0.09057545624963922,241.69321976543944,0.03558164957152781,84.55102896572565,0.2524428613944687,216.1366042796144,341.0,337.04998779296875,338.79998779296875,0.019850529252510542,0.15423348030511663,286.8727174913732,342.18798767089845,335.41198791503905,0,0
2020-08-13,0.09913582318476415,241.75629665157183,0.023996662856504775,84.65475407964901,0.25363559162780996,216.39602727994065,341.0,336.5899963378906,338.2200012207031,0.019223335529121005,0.15416520828201818,287.02883201071785,341.60220123291015,334.8378012084961,0,0
2020-08-14,0.10514679259399826,241.8303166812057,0.02325145782733361,84.68741922921475,0.253688112423763,216.65791112143546,341.04998779296875,336.5899963378906,338.19000244140625,0.019055420873780538,0.15208042766650762,287.1946421815843,341.5719024658203,334.8081024169922,0,0
2020-08-17,0.11072761840181035,241.90746195108858,0.025995174599864442,84.697367982246,0.25925139383109136,216.88030677602177,344.4200134277344,336.5899963378906,339.2799987792969,0.018577441557240854,0.14961385485040812,287.3509423030544,342.67279876708983,335.8871987915039,1,0
2020-08-18,0.11550662618867265,241.99119370415272,0.03428160650743838,84.69629440706086,0.26135994194075446,217.1128652270695,345.6000061035156,336.5899963378906,340.0,0.018560359914585406,0.14340174062388636,287.51959858291514,343.4,336.6,1,1
2020-08-19,0.11585245842130452,242.09595717260044,0.041901299527866906,84.70324955047916,0.2569382636130642,217.37460065820903,349.2699890136719,336.5899963378906,338.6199951171875,0.01909786600055621,0.1364166705091321,287.6835177821467,342.0061950683594,335.2337951660156,1,0
2020-08-20,0.11682278905586414,242.20460710052052,0.047626391231557895,84.7203929816917,0.24806837818904276,217.66477449876692,351.32000732421875,338.95001220703125,339.6600036621094,0.018318848965995147,0.12718353312075467,287.8556182694014,343.0566036987305,336.26340362548825,1,0
2020-08-21,0.11413478905623739,242.3307140960119,0.04906143005969729,84.7566082260383,0.23592941059970204,217.96938790980036,352.19000244140625,342.45001220703125,340.8500061035156,0.01845290495058236,0.11874407580984397,288.0167362714765,344.2585061645508,337.44150604248046,1,0
2020-08-24,0.11020500598008384,242.46438708249903,0.049231224178668695,84.79573833818552,0.23239939810709334,218.22943130350455,352.7699890136719,343.7099914550781,344.3500061035156,0.020431971020098676,0.1120975794620904,288.1652422132764,347.79350616455076,340.9065060424805,1,0
2020-08-25,0.10609681765036898,242.60112915939402,0.04677087059716237,84.84748026212984,0.2334071532773436,218.47454460803118,354.17999267578125,345.5799865722656,345.489990234375,0.016716542448017145,0.10548136477126183,288.31405171704694,348.94489013671875,342.03509033203125,1,0
2020-08-26,0.11050092947390633,242.6947760533699,0.04224220262847874,84.9107141766304,0.2402048878235747,218.6942442926961,360.260009765625,347.9800109863281,349.0,0.014354799297177949,0.10971839790480134,288.41911282329295,352.49,345.51,1,0
2020-08-27,0.11653615063643287,242.78130567134812,0.03835167773816889,84.96586093959976,0.2568921427436443,218.88005217569108,360.260009765625,344.0199890136719,349.760009765625,0.013444097058867045,0.12183130845208973,288.49563407994134,353.25760986328123,346.26240966796877,1,1
2020-08-28,0.12346763828601504,242.87345244646443,0.0394135318340865,85.01205996651493,0.2830773924776631,219.0450215233524,360.260009765625,336.260009765625,352.0,0.013156934516065854,0.14054208786724479,288.5519922993975,355.52,348.48,1,1
2020-08-31,0.1300856960641134,242.97071836680254,0.036398304067191224,85.07612485726334,0.30436143840496127,219.2355080176559,360.260009765625,334.2300109863281,350.7699890136719,0.015164191551137803,0.157170955724173,288.62479839034853,354.2776889038086,347.26228912353514,1,1
2020-09-01,0.1397970809457373,243.06307375520163,0.03935310816810554,85.10336168370284,0.3225560127183515,219.45577645811676,360.260009765625,334.2300109863281,354.05999755859375,0.0162051875254826,0.1819452884328794,288.6887897856736,357.6005975341797,350.5193975830078,1,1
2020-09-02,0.14630441015743398,243.17762655670737,0.043641839842372625,85.12307748271373,0.33643948726232714,219.7131236511313,357.8800048828125,334.2099914550781,359.239990234375,0.016516974103034782,0.20450669260079726,288.7778680158731,362.83239013671874,355.64759033203126,0,1
2020-09-03,0.1557414571518731,243.2833739097041,0.04731899911167829,85.14537027260869,0.35661488265006613,219.96888450682349,349.2900085449219,332.3500061035156,346.82000732421875,0.044472182703659165,0.2245504139190499,288.89306168948093,350.28820739746095,343.35180725097655,0,1
2020-09-04,0.16950878004435366,243.3908869020798,0.04973081598885455,85.17828407230128,0.40115856720993365,220.18738611419624,343.9100036621094,332.3500061035156,343.9800109863281,0.04558916691379365,0.25164257857034217,289.0136931311927,347.4198110961914,340.54021087646487,0,1
2020-09-08,0.18734303463288235,243.49973715236558,0.050086773594796345,85.22263913206508,0.46306268185919874,220.38848206535926,343.9100036621094,332.3500061035156,334.6300048828125,0.05219605167015294,0.27231759503331265,289.1802379365615,337.97630493164064,331.28370483398436,1,0
2020-09-09,0.20033114806676608,243.6353155144891,0.0480043851682443,85.27871702403544,0.5198205703478463,220.6406069056617,344.4700012207031,332.3500061035156,341.17999267578125,0.05659854193509992,0.28191938563094293,289.4070484077265,344.59179260253904,337.76819274902346,0,1
2020-09-10,0.20834045072272564,243.79125675961205,0.04878511594172358,85.32962331768148,0.5575825320148482,220.98929704538628,344.4700012207031,332.3500061035156,335.2200012207031,0.05720261820196379,0.28911672484767664,289.6477020824348,338.5722012329102,331.8678012084961,1,0
2020-09-11,0.208705060752192,243.9817696561153,0.045413653030080124,85.3993766356702,0.5813249744152227,221.4039015062556,344.4700012207031,330.6400146484375,335.3800048828125,0.05702291235874937,0.2910047959680139,289.91273139739354,338.73380493164063,332.02620483398437,1,1
2020-09-14,0.20294497870485273,244.19261381373326,0.05781476606437563,85.40545339017548,0.5936242224658552,221.86273738250435,344.4700012207031,324.3500061035156,339.8399963378906,0.058811180312836886,0.28377846664274864,290.2099909608308,343.2383963012695,336.44159637451173,1,1
2020-09-15,0.18937075136565315,244.43402307121917,0.07225534266324658,85.41657731810916,0.5732376070878833,222.46490777014088,344.4700012207031,324.3500061035156,341.57000732421875,0.05943592948245331,0.2625892487359692,290.56724581445206,344.98570739746094,338.15430725097656,0,1
2020-09-16,0.17262398079681854,244.6790493740661,0.08117392917963863,85.44934954379451,0.5282416130284688,223.168773784673,339.010009765625,323.2200012207031,340.2099914550781,0.057922750462345136,0.24099896938578103,290.90200302360404,343.6120913696289,336.80789154052735,0,1
2020-09-17,0.15151360359789315,244.93954691235808,0.08472677575841021,85.50303451176954,0.4602934752829557,223.964417331199,338.2099914550781,320.9200134277344,337.2900085449219,0.05420759885765821,0.2131067716763162,291.252937372736,340.6629086303711,333.9171084594727,0,1
2020-09-18,0.13005382363052356,245.19506826645645,0.0825037859826516,85.58026973792013,0.3901731058146575,224.75944139912724,333.57000732421875,320.9200134277344,333.3399963378906,0.04454419714209424,0.18198978537210692,291.60675193718225,336.6733963012695,330.00659637451173,0,1
2020-09-21,0.11545647622628889,245.4007627245095,0.07651154139399621,85.67016353481759,0.3466263083737534,225.37998140686273,336.1000061035156,320.9200134277344,329.6300048828125,0.04495671443857656,0.16322637896349798,291.8711550334569,332.92630493164063,326.33370483398437,1,1
2020-09-22,0.11345178110228575,245.53487161756354,0.06743947548113005,85.77362088772803,0.32469194125055095,225.8381034109871,336.1000061035156,320.9200134277344,332.9700012207031,0.03859039301620044,0.15300862429568787,292.0898061639548,336.29970123291014,329.6403012084961,0,1
2020-09-23,0.11303583690339532,245.65338859971905,0.0538075264233427,85.89649704663559,0.30950652398316075,226.2268769839447,339.4700012207031,320.9200134277344,323.75,0.04055932194584686,0.1427538192251597,292.2967881281305,326.9875,320.5125,1,0
2020-09-24,0.1130449506569684,245.76519992952544,0.042677519345508494,86.00132049388095,0.2945286536074985,226.59479938631208,339.8699951171875,322.75,324.6000061035156,0.03870388904213244,0.13843001330803184,292.4644043364717,327.8460061645508,321.3540060424805,1,0
2020-09-25,0.11398052601921835,245.8705406969766,0.027319438592817415,86.12490382447986,0.2869122422527777,226.91687309528,339.8699951171875,332.3900146484375,329.8800048828125,0.0432641967006041,0.13850683053855548,292.6016760400491,333.1788049316406,326.5812048339844,1,0
2020-09-28,0.11356995055066023,245.9811801149431,0.03373538567859936,86.15256004201359,0.2839478246143752,227.20447638437233,341.1199951171875,332.3900146484375,335.3599853515625,0.04461272066733111,0.1393892796511805,292.73404396842693,338.7135852050781,332.0063854980469,1,0
2020-09-29,0.11126329886497074,246.0999039106687,0.047875834571463105,86.13730302467796,0.2791458860243262,227.5081740843921,343.3500061035156,332.3900146484375,333.510009765625,0.044179771124967286,0.14002368999308326,292.86760646576874,336.84510986328127,330.17490966796873,1,0
2020-09-30,0.1055054471788076,246.23067952990067,0.057605504806541544,86.14168108712788,0.2650470914506597,227.84209493514402,343.3500061035156,332.3900146484375,336.05999755859375,0.0452244643479244,0.13776968450899618,293.01142385932496,339.4205975341797,332.6993975830078,1,1
2020-10-01,0.10188026164521799,246.3544584116596,0.06281542259184125,86.16640183363202,0.24929839183966312,228.18524587701324,345.0299987792969,332.3900146484375,338.239990234375,0.04500006092031419,0.13772785801367243,293.1526893206373,341.62239013671876,334.85759033203124,1,1
2020-10-02,0.09926565749612623,246.4712899675897,0.06428933780197085,86.20987831560161,0.2438080131498432,228.4693736622234,348.5400085449219,335.55999755859375,335.04998779296875,0.04436840097785042,0.13726992321669582,293.29644987565234,338.4004876708984,331.6994879150391,1,0
2020-10-05,0.0996704325536083,246.5786701004534,0.06153560880500485,86.27299309278419,0.25427944611602127,228.6804195341156,355.25,335.55999755859375,340.8999938964844,0.04516205737928576,0.13683800922004583,293.4428091886977,344.3089938354492,337.49099395751955,1,1
2020-10-06,0.10133969468591698,246.6709801140365,0.056984584833327974,86.34419595569385,0.25788096237191793,228.91282445509424,355.25,339.2799987792969,336.05999755859375,0.047644202227642984,0.1403972277973136,293.563875978646,339.4205975341797,332.6993975830078,1,0
2020-10-07,0.10537061805990858,246.75878362155203,0.048695082089941166,86.43242651966865,0.2583098710399296,229.16433308924857,355.25,343.05999755859375,341.8999938964844,0.03745018904207664,0.14330744942874288,293.6932990086977,345.31899383544925,338.4809939575195,1,0
2020-10-08,0.10781234107593521,246.85352535333905,0.038757681350061766,86.5264117543643,0.250056142107353,229.44806918338773,355.25,344.30999755859375,344.9800109863281,0.03745454863566078,0.14570936361576448,293.82462694105936,348.42981109619143,341.5302108764648,1,0
2020-10-09,0.10917824280653542,246.95088972044934,0.02507961780893225,86.63723333181812,0.23886932407903266,229.72969618050928,355.25,344.30999755859375,348.010009765625,0.035950987372567696,0.1498103733409862,293.9549021023899,351.49010986328125,344.52990966796875,1,1
2020-10-12,0.11001096199232907,247.05172934498995,0.022693422682798028,86.67435537738659,0.22592185696290445,230.01147556959836,353.6000061035156,342.29998779296875,353.69000244140625,0.03585365948266619,0.15402779544819428,294.0874217719167,357.22690246582033,350.15310241699217,0,1
2020-10-13,0.1102582219672284,247.15721940965057,0.022807494372733654,86.69391458260749,0.23491600069936436,230.2172709538916,353.0899963378906,342.29998779296875,351.3900146484375,0.036199519124999156,0.1556078221091752,294.23070211146825,354.9039147949219,347.8761145019531,0,1
2020-10-14,0.10721360705936064,247.28167968336257,0.02204108779028287,86.7178795703392,0.2469209433868507,230.43831509057674,351.9700012207031,342.29998779296875,349.19000244140625,0.03780998555380507,0.15305662595701366,294.39675213601555,352.6819024658203,345.6981024169922,0,1
2020-10-15,0.10490244595158232,247.39840592317415,0.020141061209596352,86.74700568876557,0.25635000095746024,230.66806635839455,351.9700012207031,341.8800048828125,348.760009765625,0.03799747523909238,0.15116022800674567,294.5525958084017,352.24760986328124,345.27240966796876,0,1
2020-10-16,0.10310988044884602,247.51457625789203,0.018133957499917086,86.7747600489128,0.2656520732936555,230.89504581005806,350.5199890136719,341.8800048828125,348.45001220703125,0.035753047953401985,0.1486785202111016,294.7113872399569,351.93451232910155,344.96551208496095,0,1
2020-10-19,0.10380571618443718,247.6141955816954,0.018762716656668794,86.79551098101649,0.2812232406308376,231.07966954942341,348.1000061035156,336.80999755859375,343.2200012207031,0.0369493247924749,0.14623162175940174,294.86803518936574,346.65220123291016,339.7878012084961,1,1
2020-10-20,0.10237430177954028,247.72720013844338,0.021864916649021137,86.80692909628733,0.2869158025349519,231.3141382707452,347.19000244140625,336.80999755859375,344.57000732421875,0.03302736160909729,0.14261622881591038,295.0297152815105,348.0157073974609,341.1243072509766,0,1
2020-10-21,0.10502538082662409,247.81900525957371,0.02388067452174863,86.82221599138995,0.2871133258950665,231.5657269023385,347.19000244140625,327.29998779296875,343.8999938964844,0.02882565714993537,0.13909934775559563,295.1875293706329,347.33899383544923,340.4609939575195,0,1
2020-10-22,0.10694946183886499,247.91543252934423,0.027022070431608695,86.8336478403535,0.2748603614423366,231.87458678464523,347.19000244140625,326.260009765625,345.8599853515625,0.02793740962511392,0.136364544668624,295.34453931403027,349.31858520507814,342.40138549804686,0,1
2020-10-23,0.1063328214091977,248.02317589120597,0.028928178510545192,86.84996116496909,0.25013335225422884,232.24238172004263,344.19000244140625,323.7200012207031,346.9599914550781,0.026578968053582452,0.1348213989467471,295.4877685869461,350.4295913696289,343.49039154052736,0,1
2020-10-26,0.10426162709705603,248.13478443300815,0.029729172817830704,86.8710739678928,0.2128379975908748,232.662025652737,341.29998779296875,323.7200012207031,340.5899963378906,0.025287897245988806,0.13217669369346816,295.6275729093654,343.9958963012695,337.18409637451174,0,1
2020-10-27,0.10545086916666574,248.23579715330797,0.030073528662852272,86.89616445711295,0.19040508562636263,232.980289275542,339.42999267578125,323.7200012207031,339.42999267578125,0.02510269028918696,0.13165678711269113,295.7626567562934,342.82429260253906,336.03569274902344,0,1
2020-10-28,0.10512449234892109,248.34175314539934,0.030046500222088792,86.9247767581789,0.17843938014976185,233.22348967756105,349.19000244140625,323.7200012207031,327.8800048828125,0.04013372799830831,0.1333125979841374,295.8904833329366,331.15880493164065,324.60120483398435,1,1
2020-10-29,0.10419061190751533,248.45200936956152,0.03171549983020242,86.95264359691294,0.17108699642144373,233.44358862963426,353.45001220703125,323.7200012207031,331.1499938964844,0.0431361544607124,0.1379291533933707,296.0138000752404,334.46149383544923,327.8384939575195,1,1
2020-10-30,0.1036164754941133,248.55812218084867,0.03100584047668478,86.99260453820001,0.1678388886977535,233.63813544569393,353.45001220703125,328.3800048828125,327.6199951171875,0.04316917646375402,0.1430985840780371,296.1356166855882,330.89619506835936,324.34379516601564,1,0
2020-11-02,0.10149346563024267,248.6693294828117,0.03405419744230687,87.01578420494491,0.17187264535410687,233.799301253792,365.6900024414063,334.3500061035156,331.3599853515625,0.04513734890886665,0.1494465041610545,296.2560897120758,334.67358520507815,328.04638549804685,1,0
2020-11-03,0.09960480658478031,248.77890821512622,0.03750623760205966,87.03411490979147,0.17535986522410496,233.95669567092034,365.6900024414063,340.739990234375,337.2799987792969,0.04955073649548986,0.154244091081265,296.3838714700344,340.65279876708985,333.9071987915039,1,0
2020-11-04,0.09977505604376852,248.87775012179918,0.039817423517637986,87.06061259733403,0.1786282074979126,234.11471341099673,365.6900024414063,348.95001220703125,344.7300109863281,0.055060011526634645,0.16179887369086182,296.50918341719455,348.17731109619143,341.2827108764648,1,0
2020-11-05,0.10585332600365303,248.95960223380857,0.04220843481109052,87.08614117657385,0.19209592470948775,234.24911548734894,365.6900024414063,348.95001220703125,351.4700012207031,0.058173655872082966,0.1754942995111437,296.6172168875526,354.98470123291014,347.9553012084961,1,0
2020-11-06,0.11227558637861829,249.04625348106308,0.04364627879467275,87.11968628682594,0.20933308565314504,234.37986259059429,365.6900024414063,351.8699951171875,351.44000244140625,0.05816748643272769,0.19334626941033614,296.72781702962095,354.9544024658203,347.9256024169922,1,0
2020-11-09,0.11549876944548278,249.14972998502003,0.04297572615478099,87.16445294829111,0.22236398249856465,234.53991014232173,363.8699951171875,351.8699951171875,355.8299865722656,0.054576164464767186,0.200598672778288,296.8910910339316,359.38828643798826,352.271686706543,1,1
2020-11-10,0.14045312734480303,249.18778452898482,0.042449466871256336,87.21110675900674,0.24683792539012087,234.67699909262657,363.8699951171875,352.5400085449219,355.3699951171875,0.05428058334244761,0.22136598881309297,297.0236254777299,358.9236950683594,351.8162951660156,1,0
2020-11-11,0.16287422220303122,249.24744161290985,0.0403572755713073,87.26427667058752,0.26839936559001315,234.84348495557006,363.8699951171875,352.5400085449219,357.92999267578125,0.032427313223618776,0.23912035886434657,297.17782986843616,361.50929260253906,354.35069274902344,1,1
2020-11-12,0.17987792443369272,249.33320308996775,0.04202160580827313,87.29929485692789,0.2819645333954012,235.04217776122726,363.8699951171875,355.489990234375,354.5199890136719,0.037170022179353425,0.24914522210584944,297.35840646607755,358.0651889038086,350.9747891235352,1,0
2020-11-13,0.1929758654133287,249.44430028431924,0.04246588503014448,87.34181284978142,0.28556532377807703,235.28473523454676,363.8699951171875,355.489990234375,359.3399963378906,0.032006013770489415,0.25184542627848333,297.5744272839586,362.9333963012695,355.74659637451174,1,1
2020-11-16,0.1980003867232919,249.5968381214522,0.04335081443617224,87.37782960805635,0.28042287811020117,235.55552460799777,363.239990234375,355.489990234375,363.7999877929688,0.032093109611417384,0.24598868116469041,297.8247315775623,367.4379876708985,360.1619879150391,0,1
2020-11-17,0.20028456941291434,249.77328752413086,0.04202699529427803,87.42339178746938,0.263247774565955,235.88220307338068,365.1000061035156,355.489990234375,361.95001220703125,0.033555722117281646,0.23191240112510755,298.1160375743041,365.56951232910154,358.33051208496096,0,1
2020-11-18,0.1971996166954861,249.9811117364626,0.039628160571114644,87.47148065130774,0.2333720600434059,236.26054945189486,365.1000061035156,355.489990234375,357.5899963378906,0.03410945728979789,0.21288040990505464,298.4208228762176,361.1658963012695,354.0140963745117,1,0
2020-11-19,0.19246060090859932,250.19174969253163,0.04009000951598669,87.51262812350173,0.20700825292487468,236.5994167796406,365.5199890136719,356.1700134277344,359.0400085449219,0.029388212603082126,0.19374111493307217,298.7152772701315,362.6304086303711,355.44960845947264,1,0
2020-11-20,0.18195504016446523,250.42717868640966,0.03916790305367137,87.55619975745796,0.18018750483393564,236.92193241683222,365.5199890136719,356.1700134277344,356.6300048828125,0.030669769662724455,0.1795467682870763,298.971518919838,360.1963049316406,353.0637048339844,1,0
2020-11-23,0.16216379408101828,250.70639910583523,0.03691339491963709,87.60493897444995,0.1514056830176328,237.24326918215388,368.989990234375,360.5,358.7699890136719,0.028732002201892745,0.15779409538516972,299.2615855587568,362.3576889038086,355.18228912353516,1,0
2020-11-24,0.1574867893240039,250.88195288056303,0.035839148715862995,87.64646499388692,0.13794513811739562,237.46192337968114,368.989990234375,360.5,364.510009765625,0.032240787279021944,0.15146903512813845,299.448144176446,368.15510986328127,360.86490966796873,1,1
2020-11-25,0.15648717128605497,251.04079847056985,0.034727678617319714,87.68992215912414,0.13307819005319746,237.6232812348616,369.5299987792969,360.5,363.989990234375,0.03201281566450999,0.15309262102891502,299.59402884661245,367.62989013671876,360.35009033203124,1,0
2020-11-27,0.15151473828557835,251.21668158770524,0.03614507349816648,87.72009563489783,0.12998061423114868,237.77162810831663,371.20001220703125,360.5,364.9800109863281,0.029471541687425006,0.15533935713867605,299.74472252452404,368.6298110961914,361.33021087646483,1,1
2020-11-30,0.14314004907070785,251.39736465645817,0.03985264990726281,87.74261903281986,0.12739146784264432,237.91022817090047,371.20001220703125,365.5499877929688,363.3200073242188,0.027739842008280613,0.1539373229939777,299.90112093336586,366.953207397461,359.68680725097664,1,0
2020-12-01,0.13564787306389728,251.57824065717347,0.07662073544253431,87.68051564563122,0.1262481120632906,238.04529261691283,372.1600036621094,365.5499877929688,367.3200073242188,0.02714450394812914,0.154689185842126,300.0552728898956,370.993207397461,363.6468072509766,1,0
2020-12-02,0.13161644409076606,251.73453924127156,0.10823136356821951,87.650775021077,0.12896349891169606,238.16383567844107,372.4200134277344,366.8800048828125,368.1000061035156,0.026300302154281873,0.15930512498579424,300.1945254616476,371.7810061645508,364.4190060424805,1,0
2020-12-03,0.12879198746741963,251.87785233116531,0.12864879707925217,87.67187868406843,0.13113472815161878,238.28745614758628,372.4200134277344,365.80999755859375,368.0299987792969,0.021635201672977715,0.165927180589034,300.3331981343621,371.71029876708985,364.3496987915039,1,0
2020-12-04,0.128080719528405,252.0101457180613,0.14386780738955107,87.7111699420853,0.13424080166693275,238.40652307032065,372.4200134277344,364.6199951171875,371.1900024414063,0.022361915842321993,0.17183238059494638,300.47593611074,374.9019024658204,367.4781024169922,0,1
2020-12-07,0.12762365889397287,252.14036690142999,0.15160367708552475,87.79194705300976,0.1353428233160959,238.53489577758202,372.4200134277344,364.2099914550781,370.5,0.020366959971195548,0.1804598261166775,300.6131860120195,374.205,366.795,0,1
2020-12-08,0.12614288329558665,252.2745591504071,0.15303730768698104,87.90991100555307,0.1361105394567105,238.66476191333786,372.4200134277344,364.2099914550781,371.5299987792969,0.020239868935964935,0.1859194707321852,300.7693486361836,375.2452987670898,367.81469879150393,0,1
2020-12-09,0.12256287912084061,252.4162972375433,0.1482507218316594,88.06369449147336,0.13584660507225824,238.79752451180036,370.9100036621094,364.2099914550781,368.2799987792969,0.01842387216861543,0.18889691526659297,300.9429603080207,371.96279876708985,364.5971987915039,0,1
2020-12-10,0.12353641470390514,252.53292856738418,0.13275552482583955,88.26518072372328,0.14371355248305273,238.9097235000476,372.20001220703125,364.2099914550781,368.0799865722656,0.01831374359248824,0.1934276624316791,301.1102777759263,371.76078643798826,364.399186706543,1,1
2020-12-11,0.12336225966182386,252.65352294459993,0.10700570426976722,88.5124370729204,0.15060202138261342,239.02926838170322,372.4800109863281,364.2099914550781,367.6199951171875,0.018358497653489056,0.19758585447953256,301.2758112850189,371.2961950683594,363.9437951660156,1,0
2020-12-14,0.11896562877452294,252.7969724200854,0.09627405069353867,88.73327383055113,0.1538764732318593,239.1702205305892,372.4800109863281,363.3800048828125,364.3500061035156,0.020187298787324053,0.1968265182194793,301.47945259875104,367.9935061645508,360.70650604248044,1,0
2020-12-15,0.11974769383160806,252.91560839695214,0.11208437314473967,88.77395139471305,0.1578527095872921,239.30940638288382,372.4800109863281,363.3800048828125,369.30999755859375,0.021796942067093233,0.1961890548908146,301.6808604585158,373.0030975341797,365.6168975830078,0,1
2020-12-16,0.12428645157321476,253.0233299044873,0.12523518142315043,88.82187031166887,0.16234105450894765,239.4451574298541,372.4800109863281,363.3800048828125,369.8999938964844,0.021760928679199463,0.20892335540755183,301.84559606668495,373.5989938354492,366.20099395751953,0,1
2020-12-17,0.12515925559747254,253.1456225984318,0.13092086463942665,88.90843449389709,0.16590510917114365,239.58675497439586,372.4800109863281,363.3800048828125,371.9599914550781,0.022313121328685733,0.2253953594354612,302.0001429686325,375.6795913696289,368.24039154052736,0,1
2020-12-18,0.12743362206219644,253.26117566295062,0.1268660928076011,89.0366807420079,0.16786364226279307,239.7367315617855,373.9400024414063,363.3800048828125,370.489990234375,0.02112393490370046,0.24411412422172998,302.16236430004807,374.19489013671875,366.78509033203125,0,1
2020-12-21,0.13336423192490832,253.36691281413889,0.12120656020383384,89.17387177878508,0.17249403163337748,239.88862711674977,375.3999938964844,367.4200134277344,369.2699890136719,0.021298576103918214,0.2671972405866051,302.31683507338045,372.9626889038086,365.57728912353514,1,0
2020-12-22,0.14554167716543115,253.45959223054658,0.11499992692806756,89.31242861218078,0.17698425227767312,240.05027839443125,375.3999938964844,368.70001220703125,368.55999755859375,0.02105356031281708,0.28468737317126974,302.50461799121274,372.2455975341797,364.8743975830078,1,0
2020-12-23,0.15260209389626486,253.57652185505796,0.10741450556270032,89.45343363668326,0.17582808687346452,240.24179788704933,376.0400085449219,368.80999755859375,368.8800048828125,0.01910967543384464,0.2921514132636234,302.7350705623589,372.5688049316406,365.1912048339844,1,0
2020-12-24,0.15709243100244505,253.70272586624995,0.09114367962763238,89.6321877049139,0.17820591548147022,240.40156508708102,376.8200073242188,366.1600036621094,370.30999755859375,0.019435163082208096,0.2900299056191229,303.00450453060984,374.0130975341797,366.6068975830078,1,1
2020-12-28,0.15532294629805204,253.85483947299747,0.06637309018240888,89.84703990689336,0.17586606113170516,240.5771915648437,376.8200073242188,366.1600036621094,373.5299987792969,0.020858257283707125,0.27303047164839567,303.3345657348516,377.26529876708986,369.7946987915039,0,1
2020-12-29,0.14889955752357953,254.02780324803408,0.06413909107602142,89.91773023153848,0.17118426539866471,240.7626358272681,378.3699951171875,366.1600036621094,372.80999755859375,0.017894725356410998,0.24746726106967534,303.69235342931654,376.5380975341797,369.0818975830078,1,1
